V(out)	I(R3)	power	
2.783375e-007	8.801804e+000	2.449872e-006	
2.914551e-007	8.801804e+000	2.565331e-006	
3.051910e-007	8.801804e+000	2.686231e-006	
3.195742e-007	8.801804e+000	2.812829e-006	
3.346352e-007	8.801804e+000	2.945393e-006	
3.504061e-007	8.801804e+000	3.084206e-006	
3.669202e-007	8.801804e+000	3.229560e-006	
3.842127e-007	8.801804e+000	3.381764e-006	
4.023200e-007	8.801804e+000	3.541142e-006	
4.212808e-007	8.801804e+000	3.708031e-006	
4.411351e-007	8.801804e+000	3.882785e-006	
4.619252e-007	8.801804e+000	4.065775e-006	
4.836951e-007	8.801804e+000	4.257389e-006	
5.064909e-007	8.801804e+000	4.458033e-006	
5.303611e-007	8.801804e+000	4.668134e-006	
5.553562e-007	8.801804e+000	4.888136e-006	
5.815294e-007	8.801804e+000	5.118507e-006	
6.089360e-007	8.801804e+000	5.359735e-006	
6.376343e-007	8.801804e+000	5.612332e-006	
6.676851e-007	8.801804e+000	5.876833e-006	
6.991521e-007	8.801804e+000	6.153800e-006	
7.321021e-007	8.801804e+000	6.443819e-006	
7.666050e-007	8.801804e+000	6.747507e-006	
8.027340e-007	8.801804e+000	7.065507e-006	
8.405657e-007	8.801804e+000	7.398494e-006	
8.801803e-007	8.801804e+000	7.747174e-006	
9.216619e-007	8.801804e+000	8.112287e-006	
9.650985e-007	8.801804e+000	8.494607e-006	
1.010582e-006	8.801804e+000	8.894946e-006	
1.058209e-006	8.801804e+000	9.314152e-006	
1.108081e-006	8.801804e+000	9.753115e-006	
1.160304e-006	8.801804e+000	1.021276e-005	
1.214987e-006	8.801804e+000	1.069408e-005	
1.272248e-006	8.801804e+000	1.119807e-005	
1.332207e-006	8.801804e+000	1.172582e-005	
1.394992e-006	8.801804e+000	1.227844e-005	
1.460736e-006	8.801804e+000	1.285711e-005	
1.529578e-006	8.801804e+000	1.346305e-005	
1.601665e-006	8.801804e+000	1.409754e-005	
1.677149e-006	8.801804e+000	1.476194e-005	
1.756191e-006	8.801804e+000	1.545764e-005	
1.838957e-006	8.801804e+000	1.618614e-005	
1.925625e-006	8.801804e+000	1.694897e-005	
2.016377e-006	8.801804e+000	1.774775e-005	
2.111406e-006	8.801804e+000	1.858418e-005	
2.210913e-006	8.801804e+000	1.946002e-005	
2.315110e-006	8.801804e+000	2.037714e-005	
2.424218e-006	8.801804e+000	2.133749e-005	
2.538468e-006	8.801804e+000	2.234309e-005	
2.658102e-006	8.801804e+000	2.339609e-005	
2.783375e-006	8.801804e+000	2.449872e-005	
2.914551e-006	8.801804e+000	2.565331e-005	
3.051910e-006	8.801804e+000	2.686231e-005	
3.195742e-006	8.801804e+000	2.812829e-005	
3.346352e-006	8.801804e+000	2.945394e-005	
3.504061e-006	8.801804e+000	3.084206e-005	
3.669202e-006	8.801804e+000	3.229560e-005	
3.842126e-006	8.801804e+000	3.381764e-005	
4.023200e-006	8.801804e+000	3.541142e-005	
4.212808e-006	8.801804e+000	3.708031e-005	
4.411351e-006	8.801804e+000	3.882785e-005	
4.619252e-006	8.801804e+000	4.065775e-005	
4.836951e-006	8.801804e+000	4.257389e-005	
5.064909e-006	8.801804e+000	4.458034e-005	
5.303611e-006	8.801804e+000	4.668134e-005	
5.553562e-006	8.801804e+000	4.888137e-005	
5.815294e-006	8.801803e+000	5.118507e-005	
6.089360e-006	8.801803e+000	5.359734e-005	
6.376343e-006	8.801803e+000	5.612331e-005	
6.676850e-006	8.801803e+000	5.876832e-005	
6.991521e-006	8.801803e+000	6.153799e-005	
7.321021e-006	8.801803e+000	6.443818e-005	
7.666050e-006	8.801803e+000	6.747506e-005	
8.027339e-006	8.801803e+000	7.065506e-005	
8.405656e-006	8.801803e+000	7.398493e-005	
8.801803e-006	8.801803e+000	7.747173e-005	
9.216619e-006	8.801803e+000	8.112286e-005	
9.650985e-006	8.801803e+000	8.494606e-005	
1.010582e-005	8.801803e+000	8.894945e-005	
1.058209e-005	8.801803e+000	9.314151e-005	
1.108081e-005	8.801803e+000	9.753113e-005	
1.160304e-005	8.801803e+000	1.021276e-004	
1.214987e-005	8.801803e+000	1.069408e-004	
1.272248e-005	8.801803e+000	1.119807e-004	
1.332207e-005	8.801803e+000	1.172582e-004	
1.394992e-005	8.801803e+000	1.227844e-004	
1.460736e-005	8.801803e+000	1.285711e-004	
1.529578e-005	8.801803e+000	1.346304e-004	
1.601665e-005	8.801803e+000	1.409754e-004	
1.677149e-005	8.801803e+000	1.476193e-004	
1.756191e-005	8.801803e+000	1.545764e-004	
1.838957e-005	8.801803e+000	1.618614e-004	
1.925625e-005	8.801803e+000	1.694897e-004	
2.016376e-005	8.801803e+000	1.774775e-004	
2.111405e-005	8.801803e+000	1.858417e-004	
2.210913e-005	8.801803e+000	1.946002e-004	
2.315110e-005	8.801803e+000	2.037714e-004	
2.424218e-005	8.801803e+000	2.133749e-004	
2.538468e-005	8.801803e+000	2.234309e-004	
2.658102e-005	8.801803e+000	2.339609e-004	
2.783374e-005	8.801803e+000	2.449871e-004	
2.914551e-005	8.801803e+000	2.565330e-004	
3.051909e-005	8.801803e+000	2.686230e-004	
3.195741e-005	8.801803e+000	2.812828e-004	
3.346352e-005	8.801803e+000	2.945393e-004	
3.504060e-005	8.801803e+000	3.084205e-004	
3.669202e-005	8.801803e+000	3.229559e-004	
3.842126e-005	8.801803e+000	3.381764e-004	
4.023200e-005	8.801803e+000	3.541141e-004	
4.212807e-005	8.801802e+000	3.708030e-004	
4.411351e-005	8.801802e+000	3.882784e-004	
4.619251e-005	8.801802e+000	4.065773e-004	
4.836950e-005	8.801802e+000	4.257387e-004	
5.064908e-005	8.801802e+000	4.458032e-004	
5.303610e-005	8.801802e+000	4.668132e-004	
5.553561e-005	8.801802e+000	4.888134e-004	
5.815293e-005	8.801802e+000	5.118505e-004	
6.089359e-005	8.801802e+000	5.359733e-004	
6.376341e-005	8.801802e+000	5.612329e-004	
6.676849e-005	8.801802e+000	5.876830e-004	
6.991519e-005	8.801802e+000	6.153797e-004	
7.321019e-005	8.801802e+000	6.443816e-004	
7.666049e-005	8.801801e+000	6.747503e-004	
8.027338e-005	8.801801e+000	7.065503e-004	
8.405655e-005	8.801801e+000	7.398490e-004	
8.801801e-005	8.801801e+000	7.747170e-004	
9.216617e-005	8.801801e+000	8.112283e-004	
9.650982e-005	8.801801e+000	8.494602e-004	
1.010582e-004	8.801801e+000	8.894941e-004	
1.058209e-004	8.801801e+000	9.314146e-004	
1.108081e-004	8.801800e+000	9.753107e-004	
1.160303e-004	8.801800e+000	1.021276e-003	
1.214987e-004	8.801800e+000	1.069407e-003	
1.272247e-004	8.801800e+000	1.119806e-003	
1.332206e-004	8.801800e+000	1.172581e-003	
1.394991e-004	8.801800e+000	1.227843e-003	
1.460735e-004	8.801799e+000	1.285710e-003	
1.529577e-004	8.801799e+000	1.346303e-003	
1.601664e-004	8.801799e+000	1.409753e-003	
1.677148e-004	8.801799e+000	1.476192e-003	
1.756190e-004	8.801799e+000	1.545763e-003	
1.838956e-004	8.801798e+000	1.618612e-003	
1.925624e-004	8.801798e+000	1.694895e-003	
2.016375e-004	8.801798e+000	1.774773e-003	
2.111404e-004	8.801798e+000	1.858415e-003	
2.210911e-004	8.801797e+000	1.945999e-003	
2.315108e-004	8.801797e+000	2.037711e-003	
2.424216e-004	8.801797e+000	2.133746e-003	
2.538466e-004	8.801796e+000	2.234306e-003	
2.658100e-004	8.801796e+000	2.339605e-003	
2.783372e-004	8.801796e+000	2.449867e-003	
2.914548e-004	8.801795e+000	2.565326e-003	
3.051907e-004	8.801795e+000	2.686226e-003	
3.195739e-004	8.801795e+000	2.812824e-003	
3.346349e-004	8.801794e+000	2.945387e-003	
3.504057e-004	8.801794e+000	3.084199e-003	
3.669198e-004	8.801793e+000	3.229552e-003	
3.842122e-004	8.801793e+000	3.381756e-003	
4.023195e-004	8.801792e+000	3.541133e-003	
4.212802e-004	8.801792e+000	3.708021e-003	
4.411345e-004	8.801791e+000	3.882774e-003	
4.619245e-004	8.801790e+000	4.065763e-003	
4.836943e-004	8.801790e+000	4.257376e-003	
5.064901e-004	8.801789e+000	4.458019e-003	
5.303602e-004	8.801788e+000	4.668118e-003	
5.553553e-004	8.801788e+000	4.888120e-003	
5.815284e-004	8.801787e+000	5.118489e-003	
6.089348e-004	8.801786e+000	5.359714e-003	
6.376330e-004	8.801785e+000	5.612309e-003	
6.676837e-004	8.801785e+000	5.876808e-003	
6.991506e-004	8.801785e+000	6.153772e-003	
7.321005e-004	8.801784e+000	6.443790e-003	
7.666032e-004	8.801783e+000	6.747475e-003	
8.027320e-004	8.801782e+000	7.065472e-003	
8.405635e-004	8.801781e+000	7.398456e-003	
8.801779e-004	8.801779e+000	7.747132e-003	
9.216593e-004	8.801778e+000	8.112240e-003	
9.650956e-004	8.801777e+000	8.494557e-003	
1.010579e-003	8.801776e+000	8.894890e-003	
1.058206e-003	8.801774e+000	9.314091e-003	
1.108078e-003	8.801773e+000	9.753047e-003	
1.160300e-003	8.801771e+000	1.021269e-002	
1.214982e-003	8.801770e+000	1.069400e-002	
1.272243e-003	8.801768e+000	1.119798e-002	
1.332201e-003	8.801767e+000	1.172573e-002	
1.394986e-003	8.801765e+000	1.227834e-002	
1.460729e-003	8.801764e+000	1.285699e-002	
1.529571e-003	8.801762e+000	1.346292e-002	
1.601657e-003	8.801760e+000	1.409740e-002	
1.677140e-003	8.801758e+000	1.476178e-002	
1.756181e-003	8.801755e+000	1.545748e-002	
1.838947e-003	8.801753e+000	1.618596e-002	
1.925613e-003	8.801751e+000	1.694877e-002	
2.016364e-003	8.801748e+000	1.774753e-002	
2.111392e-003	8.801745e+000	1.858393e-002	
2.210898e-003	8.801743e+000	1.945975e-002	
2.315094e-003	8.801740e+000	2.037685e-002	
2.424200e-003	8.801737e+000	2.133717e-002	
2.538448e-003	8.801734e+000	2.234274e-002	
2.658080e-003	8.801731e+000	2.339571e-002	
2.783351e-003	8.801727e+000	2.449829e-002	
2.914525e-003	8.801723e+000	2.565284e-002	
3.051881e-003	8.801720e+000	2.686180e-002	
3.195710e-003	8.801716e+000	2.812773e-002	
3.346317e-003	8.801712e+000	2.945332e-002	
3.504023e-003	8.801707e+000	3.084138e-002	
3.669161e-003	8.801703e+000	3.229486e-002	
3.842081e-003	8.801699e+000	3.381684e-002	
4.023150e-003	8.801694e+000	3.541054e-002	
4.212753e-003	8.801688e+000	3.707934e-002	
4.411291e-003	8.801682e+000	3.882678e-002	
4.619186e-003	8.801677e+000	4.065658e-002	
4.836878e-003	8.801671e+000	4.257261e-002	
5.064830e-003	8.801665e+000	4.457894e-002	
5.303524e-003	8.801659e+000	4.667980e-002	
5.553467e-003	8.801652e+000	4.887968e-002	
5.815189e-003	8.801644e+000	5.118322e-002	
6.089245e-003	8.801637e+000	5.359532e-002	
6.376217e-003	8.801629e+000	5.612109e-002	
6.676713e-003	8.801621e+000	5.876590e-002	
6.991369e-003	8.801613e+000	6.153532e-002	
7.320855e-003	8.801603e+000	6.443526e-002	
7.665868e-003	8.801594e+000	6.747186e-002	
8.027140e-003	8.801584e+000	7.065155e-002	
8.405438e-003	8.801574e+000	7.398108e-002	
8.801563e-003	8.801563e+000	7.746751e-002	
9.216356e-003	8.801552e+000	8.111824e-002	
9.650696e-003	8.801539e+000	8.494098e-002	
1.010551e-002	8.801527e+000	8.894388e-002	
1.058175e-002	8.801515e+000	9.313541e-002	
1.108043e-002	8.801500e+000	9.752443e-002	
1.160262e-002	8.801486e+000	1.021203e-001	
1.214941e-002	8.801472e+000	1.069327e-001	
1.272197e-002	8.801455e+000	1.119719e-001	
1.332152e-002	8.801439e+000	1.172485e-001	
1.394931e-002	8.801422e+000	1.227738e-001	
1.460670e-002	8.801404e+000	1.285594e-001	
1.529505e-002	8.801386e+000	1.346177e-001	
1.601585e-002	8.801366e+000	1.409614e-001	
1.677062e-002	8.801345e+000	1.476040e-001	
1.756095e-002	8.801324e+000	1.545596e-001	
1.838852e-002	8.801301e+000	1.618429e-001	
1.925510e-002	8.801277e+000	1.694694e-001	
2.016250e-002	8.801252e+000	1.774553e-001	
2.111267e-002	8.801227e+000	1.858174e-001	
2.210761e-002	8.801199e+000	1.945735e-001	
2.314944e-002	8.801171e+000	2.037422e-001	
2.424036e-002	8.801141e+000	2.133428e-001	
2.538268e-002	8.801110e+000	2.233958e-001	
2.657883e-002	8.801077e+000	2.339223e-001	
2.783134e-002	8.801043e+000	2.449448e-001	
2.914287e-002	8.801007e+000	2.564866e-001	
3.051620e-002	8.800969e+000	2.685722e-001	
3.195425e-002	8.800930e+000	2.812271e-001	
3.346005e-002	8.800889e+000	2.944782e-001	
3.503680e-002	8.800846e+000	3.083535e-001	
3.668784e-002	8.800800e+000	3.228824e-001	
3.841668e-002	8.800754e+000	3.380957e-001	
4.022698e-002	8.800704e+000	3.540257e-001	
4.212257e-002	8.800652e+000	3.707061e-001	
4.410747e-002	8.800597e+000	3.881721e-001	
4.618589e-002	8.800541e+000	4.064608e-001	
4.836224e-002	8.800481e+000	4.256110e-001	
5.064112e-002	8.800419e+000	4.456631e-001	
5.302737e-002	8.800353e+000	4.666596e-001	
5.552604e-002	8.800284e+000	4.886450e-001	
5.814243e-002	8.800213e+000	5.116658e-001	
6.088208e-002	8.800138e+000	5.357707e-001	
6.375080e-002	8.800059e+000	5.610108e-001	
6.675465e-002	8.799976e+000	5.874393e-001	
6.990001e-002	8.799891e+000	6.151125e-001	
7.319355e-002	8.799800e+000	6.440886e-001	
7.664223e-002	8.799706e+000	6.744291e-001	
8.025336e-002	8.799606e+000	7.061980e-001	
8.403459e-002	8.799502e+000	7.394626e-001	
8.799393e-002	8.799394e+000	7.742933e-001	
9.213977e-002	8.799280e+000	8.107637e-001	
9.648088e-002	8.799160e+000	8.489507e-001	
1.010264e-001	8.799035e+000	8.889352e-001	
1.057861e-001	8.798904e+000	9.308018e-001	
1.107699e-001	8.798767e+000	9.746387e-001	
1.159884e-001	8.798624e+000	1.020539e+000	
1.214527e-001	8.798473e+000	1.068599e+000	
1.271743e-001	8.798315e+000	1.118920e+000	
1.331654e-001	8.798150e+000	1.171609e+000	
1.394385e-001	8.797977e+000	1.226777e+000	
1.460071e-001	8.797796e+000	1.284541e+000	
1.528849e-001	8.797606e+000	1.345021e+000	
1.600865e-001	8.797407e+000	1.408346e+000	
1.676272e-001	8.797198e+000	1.474649e+000	
1.755228e-001	8.796981e+000	1.544071e+000	
1.837902e-001	8.796752e+000	1.616757e+000	
1.924467e-001	8.796512e+000	1.692860e+000	
2.015107e-001	8.796261e+000	1.772541e+000	
2.110013e-001	8.795998e+000	1.855967e+000	
2.209385e-001	8.795722e+000	1.943314e+000	
2.313435e-001	8.795433e+000	2.034766e+000	
2.422380e-001	8.795130e+000	2.130515e+000	
2.536452e-001	8.794813e+000	2.230762e+000	
2.655891e-001	8.794480e+000	2.335718e+000	
2.780949e-001	8.794132e+000	2.445603e+000	
2.911890e-001	8.793767e+000	2.560648e+000	
3.048990e-001	8.793384e+000	2.681094e+000	
3.192539e-001	8.792983e+000	2.807194e+000	
3.342839e-001	8.792562e+000	2.939212e+000	
3.500206e-001	8.792121e+000	3.077424e+000	
3.664974e-001	8.791659e+000	3.222120e+000	
3.837487e-001	8.791175e+000	3.373602e+000	
4.018110e-001	8.790668e+000	3.532187e+000	
4.207223e-001	8.790134e+000	3.698206e+000	
4.405223e-001	8.789577e+000	3.872005e+000	
4.612528e-001	8.788991e+000	4.053947e+000	
4.829572e-001	8.788378e+000	4.244411e+000	
5.056813e-001	8.787734e+000	4.443793e+000	
5.294726e-001	8.787059e+000	4.652507e+000	
5.543813e-001	8.786350e+000	4.870988e+000	
5.804594e-001	8.785608e+000	5.099689e+000	
6.077617e-001	8.784829e+000	5.339083e+000	
6.363454e-001	8.784012e+000	5.589666e+000	
6.662704e-001	8.783155e+000	5.851957e+000	
6.975994e-001	8.782256e+000	6.126496e+000	
7.303978e-001	8.781312e+000	6.413851e+000	
7.647341e-001	8.780322e+000	6.714612e+000	
8.006802e-001	8.779284e+000	7.029398e+000	
8.383109e-001	8.778193e+000	7.358854e+000	
8.777048e-001	8.777048e+000	7.703657e+000	
9.189439e-001	8.775846e+000	8.064511e+000	
9.621142e-001	8.774586e+000	8.442153e+000	
1.007305e+000	8.773261e+000	8.837351e+000	
1.054611e+000	8.771871e+000	9.250910e+000	
1.104129e+000	8.770411e+000	9.683667e+000	
1.155963e+000	8.768877e+000	1.013650e+001	
1.210220e+000	8.767266e+000	1.061032e+001	
1.267011e+000	8.765574e+000	1.110608e+001	
1.326454e+000	8.763798e+000	1.162478e+001	
1.388672e+000	8.761930e+000	1.216745e+001	
1.453793e+000	8.759968e+000	1.273518e+001	
1.521950e+000	8.757906e+000	1.332909e+001	
1.593282e+000	8.755738e+000	1.395036e+001	
1.667937e+000	8.753460e+000	1.460022e+001	
1.746067e+000	8.751065e+000	1.527995e+001	
1.827831e+000	8.748547e+000	1.599086e+001	
1.913394e+000	8.745899e+000	1.673435e+001	
2.002932e+000	8.743114e+000	1.751186e+001	
2.096624e+000	8.740186e+000	1.832489e+001	
2.194661e+000	8.737104e+000	1.917499e+001	
2.297240e+000	8.733864e+000	2.006378e+001	
2.404567e+000	8.730453e+000	2.099296e+001	
2.516855e+000	8.726866e+000	2.196426e+001	
2.634331e+000	8.723089e+000	2.297950e+001	
2.757226e+000	8.719115e+000	2.404058e+001	
2.885785e+000	8.714932e+000	2.514942e+001	
3.020261e+000	8.710529e+000	2.630807e+001	
3.160919e+000	8.705894e+000	2.751862e+001	
3.308033e+000	8.701013e+000	2.878323e+001	
3.461890e+000	8.695874e+000	3.010416e+001	
3.622788e+000	8.690463e+000	3.148370e+001	
3.791037e+000	8.684765e+000	3.292427e+001	
3.966961e+000	8.678764e+000	3.442832e+001	
4.150893e+000	8.672445e+000	3.599839e+001	
4.343184e+000	8.665791e+000	3.763712e+001	
4.544193e+000	8.658782e+000	3.934718e+001	
4.754298e+000	8.651401e+000	4.113134e+001	
4.973888e+000	8.643627e+000	4.299244e+001	
5.203368e+000	8.635442e+000	4.493338e+001	
5.443156e+000	8.626822e+000	4.695714e+001	
5.693687e+000	8.617745e+000	4.906675e+001	
5.955411e+000	8.608189e+000	5.126530e+001	
6.228793e+000	8.598127e+000	5.355596e+001	
6.514313e+000	8.587538e+000	5.594191e+001	
6.812469e+000	8.576391e+000	5.842640e+001	
7.123775e+000	8.564661e+000	6.101272e+001	
7.448759e+000	8.552320e+000	6.370417e+001	
7.787968e+000	8.539337e+000	6.650409e+001	
8.141965e+000	8.525683e+000	6.941582e+001	
8.511328e+000	8.511328e+000	7.244270e+001	
8.896651e+000	8.496236e+000	7.558805e+001	
9.298548e+000	8.480376e+000	7.885518e+001	
9.717645e+000	8.463715e+000	8.224737e+001	
1.015458e+001	8.446216e+000	8.576781e+001	
1.061003e+001	8.427843e+000	8.941964e+001	
1.108464e+001	8.408561e+000	9.320589e+001	
1.157912e+001	8.388330e+000	9.712948e+001	
1.209416e+001	8.367115e+000	1.011932e+002	
1.263048e+001	8.344874e+000	1.053998e+002	
1.318880e+001	8.321569e+000	1.097515e+002	
1.376986e+001	8.297160e+000	1.142507e+002	
1.437440e+001	8.271605e+000	1.188994e+002	
1.500319e+001	8.244865e+000	1.236993e+002	
1.565697e+001	8.216897e+000	1.286517e+002	
1.633653e+001	8.187660e+000	1.337580e+002	
1.704263e+001	8.157113e+000	1.390186e+002	
1.777603e+001	8.125214e+000	1.444341e+002	
1.853752e+001	8.091921e+000	1.500041e+002	
1.932786e+001	8.057193e+000	1.557283e+002	
2.014781e+001	8.020988e+000	1.616054e+002	
2.099813e+001	7.983267e+000	1.676337e+002	
2.187957e+001	7.943990e+000	1.738111e+002	
2.279284e+001	7.903117e+000	1.801345e+002	
2.373866e+001	7.860610e+000	1.866004e+002	
2.471773e+001	7.816434e+000	1.932045e+002	
2.573071e+001	7.770551e+000	1.999418e+002	
2.677823e+001	7.722927e+000	2.068064e+002	
2.786091e+001	7.673532e+000	2.137916e+002	
2.897930e+001	7.622333e+000	2.208899e+002	
3.013393e+001	7.569302e+000	2.280928e+002	
3.132529e+001	7.514415e+000	2.353913e+002	
3.255381e+001	7.457646e+000	2.427748e+002	
3.381985e+001	7.398978e+000	2.502324e+002	
3.512374e+001	7.338390e+000	2.577517e+002	
3.646573e+001	7.275870e+000	2.653199e+002	
3.784599e+001	7.211405e+000	2.729228e+002	
3.926465e+001	7.144991e+000	2.805456e+002	
4.072171e+001	7.076623e+000	2.881722e+002	
4.221715e+001	7.006303e+000	2.957861e+002	
4.307367e+001	6.826717e+000	2.940518e+002	
4.339297e+001	6.567792e+000	2.849960e+002	
4.366136e+001	6.310987e+000	2.755462e+002	
4.389705e+001	6.059479e+000	2.659932e+002	
4.410739e+001	5.814486e+000	2.564618e+002	
4.429688e+001	5.576647e+000	2.470281e+002	
4.446881e+001	5.346327e+000	2.377448e+002	
4.462570e+001	5.123716e+000	2.286494e+002	
4.476954e+001	4.908882e+000	2.197683e+002	
4.490193e+001	4.701809e+000	2.111203e+002	
4.502423e+001	4.502423e+000	2.027181e+002	
4.513754e+001	4.310601e+000	1.945699e+002	
4.524279e+001	4.126192e+000	1.866804e+002	
4.534079e+001	3.949018e+000	1.790516e+002	
4.543224e+001	3.778889e+000	1.716834e+002	
4.551772e+001	3.615601e+000	1.645739e+002	
4.559775e+001	3.458943e+000	1.577200e+002	
4.567281e+001	3.308702e+000	1.511177e+002	
4.574328e+001	3.164662e+000	1.447620e+002	
4.580953e+001	3.026606e+000	1.386474e+002	
4.587189e+001	2.894321e+000	1.327680e+002	
4.593064e+001	2.767595e+000	1.271174e+002	
4.598604e+001	2.646220e+000	1.216892e+002	
4.603833e+001	2.529994e+000	1.164767e+002	
4.608771e+001	2.418717e+000	1.114731e+002	
4.613439e+001	2.312197e+000	1.066718e+002	
4.617854e+001	2.210244e+000	1.020658e+002	
4.622033e+001	2.112677e+000	9.764860e+001	
4.625989e+001	2.019318e+000	9.341341e+001	
4.629738e+001	1.929996e+000	8.935376e+001	
4.633292e+001	1.844547e+000	8.546322e+001	
4.636662e+001	1.762810e+000	8.173551e+001	
4.639859e+001	1.684631e+000	7.816449e+001	
4.642894e+001	1.609862e+000	7.474419e+001	
4.645766e+001	1.538358e+000	7.146851e+001	
4.648501e+001	1.469985e+000	6.833227e+001	
4.651099e+001	1.404609e+000	6.532976e+001	
4.653567e+001	1.342103e+000	6.245569e+001	
4.655914e+001	1.282345e+000	5.970488e+001	
4.658144e+001	1.225217e+000	5.707236e+001	
4.660266e+001	1.170606e+000	5.455335e+001	
4.662284e+001	1.118404e+000	5.214316e+001	
4.664204e+001	1.068507e+000	4.983736e+001	
4.666031e+001	1.020816e+000	4.763160e+001	
4.667769e+001	9.752352e-001	4.552173e+001	
4.669424e+001	9.316727e-001	4.350375e+001	
4.671000e+001	8.900408e-001	4.157381e+001	
4.672501e+001	8.502554e-001	3.972819e+001	
4.673930e+001	8.122360e-001	3.796335e+001	
